date,code,open,high,low,close,volume,stock_code,stock_name,market
2022-02-22,sz.000559,6.02,6.03,5.91,5.96,10127076.0,000559,万向钱潮,SZ
2022-02-23,sz.000559,5.96,6.04,5.95,6.01,11450600.0,000559,万向钱潮,SZ
2022-02-24,sz.000559,5.98,6.02,5.67,5.75,23815172.0,000559,万向钱潮,SZ
2022-02-25,sz.000559,5.78,5.88,5.78,5.83,13036039.0,000559,万向钱潮,SZ
2022-02-28,sz.000559,5.88,5.88,5.73,5.78,12577385.0,000559,万向钱潮,SZ
2022-03-01,sz.000559,5.8,5.9,5.8,5.83,11881938.0,000559,万向钱潮,SZ
2022-03-02,sz.000559,5.82,5.91,5.79,5.87,8938690.0,000559,万向钱潮,SZ
2022-03-03,sz.000559,5.89,5.91,5.81,5.82,9315245.0,000559,万向钱潮,SZ
2022-03-04,sz.000559,5.8,5.81,5.74,5.77,8897420.0,000559,万向钱潮,SZ
2022-03-07,sz.000559,5.73,5.76,5.62,5.67,11156578.0,000559,万向钱潮,SZ
2022-03-08,sz.000559,5.66,5.68,5.31,5.35,21912590.0,000559,万向钱潮,SZ
2022-03-09,sz.000559,5.37,5.43,5.05,5.23,16639940.0,000559,万向钱潮,SZ
2022-03-10,sz.000559,5.31,5.39,5.27,5.29,9725120.0,000559,万向钱潮,SZ
2022-03-11,sz.000559,5.21,5.38,5.15,5.36,12508113.0,000559,万向钱潮,SZ
2022-03-14,sz.000559,5.3,5.44,5.3,5.33,10913659.0,000559,万向钱潮,SZ
2022-03-15,sz.000559,5.3,5.34,5.05,5.05,16250220.0,000559,万向钱潮,SZ
2022-03-16,sz.000559,5.12,5.21,4.94,5.19,13864626.0,000559,万向钱潮,SZ
2022-03-17,sz.000559,5.22,5.32,5.22,5.23,12071514.0,000559,万向钱潮,SZ
2022-03-18,sz.000559,5.23,5.3,5.21,5.3,8898660.0,000559,万向钱潮,SZ
2022-03-21,sz.000559,5.31,5.34,5.21,5.28,11837501.0,000559,万向钱潮,SZ
2022-03-22,sz.000559,5.22,5.34,5.21,5.3,9470559.0,000559,万向钱潮,SZ
2022-03-23,sz.000559,5.31,5.36,5.28,5.34,7687814.0,000559,万向钱潮,SZ
2022-03-24,sz.000559,5.33,5.33,5.25,5.26,7052825.0,000559,万向钱潮,SZ
2022-03-25,sz.000559,5.26,5.33,5.25,5.26,6655774.0,000559,万向钱潮,SZ
2022-03-28,sz.000559,5.23,5.42,5.16,5.37,16791016.0,000559,万向钱潮,SZ
2022-03-29,sz.000559,5.77,5.77,5.37,5.38,35890761.0,000559,万向钱潮,SZ
2022-03-30,sz.000559,5.4,5.56,5.38,5.5,19638520.0,000559,万向钱潮,SZ
2022-03-31,sz.000559,5.46,5.51,5.39,5.43,13873186.0,000559,万向钱潮,SZ
2022-04-01,sz.000559,5.4,5.48,5.32,5.47,10537791.0,000559,万向钱潮,SZ
2022-04-06,sz.000559,5.46,5.51,5.4,5.43,10642504.0,000559,万向钱潮,SZ
2022-04-07,sz.000559,5.43,5.46,5.3,5.31,10450817.0,000559,万向钱潮,SZ
2022-04-08,sz.000559,5.39,5.55,5.37,5.52,23221927.0,000559,万向钱潮,SZ
2022-04-11,sz.000559,5.47,5.51,5.38,5.44,13990803.0,000559,万向钱潮,SZ
2022-04-12,sz.000559,5.4,5.58,5.4,5.56,14493199.0,000559,万向钱潮,SZ
2022-04-13,sz.000559,5.54,5.65,5.5,5.55,13707399.0,000559,万向钱潮,SZ
2022-04-14,sz.000559,5.58,5.61,5.47,5.55,14767735.0,000559,万向钱潮,SZ
2022-04-15,sz.000559,5.5,5.5,5.36,5.43,14216230.0,000559,万向钱潮,SZ
2022-04-18,sz.000559,5.45,5.62,5.4,5.62,19062580.0,000559,万向钱潮,SZ
2022-04-19,sz.000559,5.63,5.63,5.52,5.56,13488184.0,000559,万向钱潮,SZ
2022-04-20,sz.000559,5.55,5.63,5.43,5.49,14135425.0,000559,万向钱潮,SZ
2022-04-21,sz.000559,5.43,5.5,5.26,5.28,14328836.0,000559,万向钱潮,SZ
2022-04-22,sz.000559,5.21,5.37,5.14,5.31,12293195.0,000559,万向钱潮,SZ
2022-04-25,sz.000559,5.26,5.27,4.98,5.0,15637231.0,000559,万向钱潮,SZ
2022-04-26,sz.000559,5.04,5.09,4.88,4.91,13165631.0,000559,万向钱潮,SZ
2022-04-27,sz.000559,4.87,5.04,4.76,5.04,14845278.0,000559,万向钱潮,SZ
2022-04-28,sz.000559,5.04,5.09,4.93,4.96,13987974.0,000559,万向钱潮,SZ
2022-04-29,sz.000559,5.03,5.2,5.01,5.17,16952858.0,000559,万向钱潮,SZ
2022-05-05,sz.000559,5.22,5.26,5.17,5.22,13792266.0,000559,万向钱潮,SZ
2022-05-06,sz.000559,5.1,5.19,5.06,5.16,11343918.0,000559,万向钱潮,SZ
2022-05-09,sz.000559,5.16,5.23,5.12,5.2,7089426.0,000559,万向钱潮,SZ
2022-05-10,sz.000559,5.19,5.33,5.13,5.3,13626220.0,000559,万向钱潮,SZ
2022-05-11,sz.000559,5.3,5.52,5.28,5.39,21276762.0,000559,万向钱潮,SZ
2022-05-12,sz.000559,5.42,5.48,5.37,5.39,13262100.0,000559,万向钱潮,SZ
2022-05-13,sz.000559,5.39,5.54,5.39,5.51,15550333.0,000559,万向钱潮,SZ
2022-05-16,sz.000559,5.56,5.59,5.48,5.5,15941236.0,000559,万向钱潮,SZ
2022-05-17,sz.000559,5.56,5.56,5.46,5.52,11999660.0,000559,万向钱潮,SZ
2022-05-18,sz.000559,5.52,5.64,5.5,5.57,14818712.0,000559,万向钱潮,SZ
2022-05-19,sz.000559,5.5,5.62,5.47,5.55,15393335.0,000559,万向钱潮,SZ
2022-05-20,sz.000559,5.55,5.64,5.5,5.55,15877191.0,000559,万向钱潮,SZ
2022-05-23,sz.000559,5.53,5.72,5.5,5.69,21874676.0,000559,万向钱潮,SZ
2022-05-24,sz.000559,5.7,5.79,5.47,5.49,24013010.0,000559,万向钱潮,SZ
2022-05-25,sz.000559,5.5,5.68,5.45,5.61,19562546.0,000559,万向钱潮,SZ
2022-05-26,sz.000559,5.64,5.71,5.51,5.67,16268048.0,000559,万向钱潮,SZ
2022-05-27,sz.000559,5.69,5.75,5.62,5.67,15818557.0,000559,万向钱潮,SZ
2022-05-30,sz.000559,5.69,5.77,5.63,5.76,15907719.0,000559,万向钱潮,SZ
2022-05-31,sz.000559,5.75,5.78,5.66,5.68,17879120.0,000559,万向钱潮,SZ
2022-06-01,sz.000559,5.68,5.75,5.66,5.71,20495699.0,000559,万向钱潮,SZ
2022-06-02,sz.000559,5.56,5.71,5.53,5.66,28591885.0,000559,万向钱潮,SZ
2022-06-06,sz.000559,5.65,5.76,5.63,5.68,26773511.0,000559,万向钱潮,SZ
2022-06-07,sz.000559,5.65,5.7,5.54,5.61,19850779.0,000559,万向钱潮,SZ
2022-06-08,sz.000559,5.65,5.67,5.46,5.67,23963295.0,000559,万向钱潮,SZ
2022-06-09,sz.000559,5.61,5.63,5.46,5.48,28193592.0,000559,万向钱潮,SZ
2022-06-10,sz.000559,5.43,5.73,5.42,5.7,30327997.0,000559,万向钱潮,SZ
2022-06-13,sz.000559,5.69,5.87,5.66,5.76,27715360.0,000559,万向钱潮,SZ
2022-06-14,sz.000559,5.7,6.01,5.65,6.0,44641783.0,000559,万向钱潮,SZ
2022-06-15,sz.000559,5.97,6.01,5.81,5.82,35982243.0,000559,万向钱潮,SZ
2022-06-16,sz.000559,5.82,5.87,5.72,5.75,24257850.0,000559,万向钱潮,SZ
2022-06-17,sz.000559,5.72,5.86,5.69,5.82,18973049.0,000559,万向钱潮,SZ
2022-06-20,sz.000559,5.83,5.91,5.78,5.85,18512759.0,000559,万向钱潮,SZ
2022-06-21,sz.000559,5.86,5.87,5.72,5.79,18380877.0,000559,万向钱潮,SZ
