date,code,open,high,low,close,volume,stock_code,stock_name,market
2022-07-04,sz.002594,332.0,338.21,330.2,336.16,20951206,002594,比亚迪,SZ
2022-07-05,sz.002594,337.0,340.6,329.59,333.89,17375703,002594,比亚迪,SZ
2022-07-06,sz.002594,333.8,340.6,331.99,336.1,18343420,002594,比亚迪,SZ
2022-07-07,sz.002594,337.7,351.95,333.37,349.38,30464874,002594,比亚迪,SZ
2022-07-08,sz.002594,349.38,351.88,338.0,338.0,19047757,002594,比亚迪,SZ
2022-07-11,sz.002594,335.88,335.88,318.88,324.3,25431744,002594,比亚迪,SZ
2022-07-12,sz.002594,320.0,321.0,300.08,309.0,45051469,002594,比亚迪,SZ
2022-07-13,sz.002594,309.0,313.84,296.77,309.88,34106695,002594,比亚迪,SZ
2022-07-14,sz.002594,308.91,323.0,307.0,323.0,27248936,002594,比亚迪,SZ
2022-07-15,sz.002594,335.0,349.89,333.0,338.19,44450784,002594,比亚迪,SZ
2022-07-18,sz.002594,345.0,346.0,328.0,337.1,23891156,002594,比亚迪,SZ
2022-07-19,sz.002594,337.1,337.1,327.62,331.1,15818025,002594,比亚迪,SZ
2022-07-20,sz.002594,332.98,333.86,329.08,331.7,10326348,002594,比亚迪,SZ
2022-07-21,sz.002594,329.0,331.0,322.94,324.5,13200328,002594,比亚迪,SZ
2022-07-22,sz.002594,326.01,334.66,326.0,329.62,14177374,002594,比亚迪,SZ
2022-07-25,sz.002594,326.0,327.0,320.0,322.95,11501710,002594,比亚迪,SZ
2022-07-26,sz.002594,322.48,327.68,320.0,325.0,10765616,002594,比亚迪,SZ
2022-07-27,sz.002594,324.0,329.8,321.01,325.8,9105572,002594,比亚迪,SZ
2022-07-28,sz.002594,329.02,331.45,324.0,325.43,10906517,002594,比亚迪,SZ
2022-07-29,sz.002594,323.0,327.8,317.96,320.36,11485364,002594,比亚迪,SZ
2022-08-01,sz.002594,317.98,332.08,316.32,330.54,18758376,002594,比亚迪,SZ
2022-08-02,sz.002594,324.9,330.48,321.3,326.6,15664266,002594,比亚迪,SZ
2022-08-03,sz.002594,326.7,334.85,318.89,321.99,18872311,002594,比亚迪,SZ
2022-08-04,sz.002594,328.0,331.47,322.1,326.8,18663677,002594,比亚迪,SZ
2022-08-05,sz.002594,330.0,331.89,318.28,324.49,15756385,002594,比亚迪,SZ
2022-08-08,sz.002594,322.11,324.9,319.0,321.35,12948786,002594,比亚迪,SZ
2022-08-09,sz.002594,321.18,323.8,318.15,319.72,11610661,002594,比亚迪,SZ
2022-08-10,sz.002594,319.7,319.7,305.0,308.35,25849901,002594,比亚迪,SZ
2022-08-11,sz.002594,311.43,315.89,305.6,315.02,16544481,002594,比亚迪,SZ
2022-08-12,sz.002594,315.02,316.28,310.0,311.93,10133763,002594,比亚迪,SZ
2022-08-15,sz.002594,312.2,319.23,311.22,315.21,13511926,002594,比亚迪,SZ
2022-08-16,sz.002594,315.8,321.89,315.5,318.92,15724331,002594,比亚迪,SZ
2022-08-17,sz.002594,319.99,329.6,316.72,327.93,21087113,002594,比亚迪,SZ
2022-08-18,sz.002594,327.0,330.0,323.84,326.04,14279044,002594,比亚迪,SZ
2022-08-19,sz.002594,325.03,327.44,317.0,319.39,12428923,002594,比亚迪,SZ
2022-08-22,sz.002594,316.0,326.09,312.22,323.09,14766765,002594,比亚迪,SZ
2022-08-23,sz.002594,324.0,325.55,318.98,321.61,9299975,002594,比亚迪,SZ
2022-08-24,sz.002594,321.68,322.96,309.3,309.5,18678283,002594,比亚迪,SZ
2022-08-25,sz.002594,309.56,311.08,302.66,309.58,14022073,002594,比亚迪,SZ
2022-08-26,sz.002594,312.99,317.93,310.0,315.73,12212655,002594,比亚迪,SZ
2022-08-29,sz.002594,313.67,316.87,311.49,313.55,8591166,002594,比亚迪,SZ
2022-08-30,sz.002594,315.5,318.5,310.0,310.85,11024737,002594,比亚迪,SZ
2022-08-31,sz.002594,291.0,296.6,284.0,287.98,40805974,002594,比亚迪,SZ
2022-09-01,sz.002594,285.0,294.6,284.03,286.7,19258233,002594,比亚迪,SZ
2022-09-02,sz.002594,288.7,289.6,278.1,282.0,16166192,002594,比亚迪,SZ
2022-09-05,sz.002594,269.0,270.88,261.1,268.76,35120827,002594,比亚迪,SZ
2022-09-06,sz.002594,268.77,274.45,267.21,272.94,18990284,002594,比亚迪,SZ
2022-09-07,sz.002594,272.0,285.05,270.6,282.7,19087317,002594,比亚迪,SZ
2022-09-08,sz.002594,283.0,284.99,277.0,278.26,11642911,002594,比亚迪,SZ
2022-09-09,sz.002594,280.99,281.49,276.99,279.7,7609826,002594,比亚迪,SZ
2022-09-13,sz.002594,282.0,286.69,279.37,284.8,11152411,002594,比亚迪,SZ
2022-09-14,sz.002594,282.0,283.8,276.26,278.33,10515106,002594,比亚迪,SZ
2022-09-15,sz.002594,280.0,280.5,266.91,269.5,15239523,002594,比亚迪,SZ
2022-09-16,sz.002594,268.0,271.45,264.36,265.98,10447636,002594,比亚迪,SZ
2022-09-19,sz.002594,268.0,273.9,266.68,270.35,11094999,002594,比亚迪,SZ
2022-09-20,sz.002594,273.8,277.49,272.01,274.21,11124502,002594,比亚迪,SZ
2022-09-21,sz.002594,271.8,272.61,267.0,270.0,8375363,002594,比亚迪,SZ
2022-09-22,sz.002594,267.49,269.38,261.3,268.55,9279950,002594,比亚迪,SZ
2022-09-23,sz.002594,267.09,269.77,264.28,266.4,7964412,002594,比亚迪,SZ
2022-09-26,sz.002594,266.4,276.0,263.58,272.95,14360640,002594,比亚迪,SZ
2022-09-27,sz.002594,272.96,274.83,270.06,273.96,8309593,002594,比亚迪,SZ
2022-09-28,sz.002594,273.0,273.0,265.5,265.62,8562018,002594,比亚迪,SZ
2022-09-29,sz.002594,270.0,271.8,264.0,264.57,8835668,002594,比亚迪,SZ
2022-09-30,sz.002594,263.0,263.55,249.0,252.01,21403588,002594,比亚迪,SZ
2022-10-10,sz.002594,252.27,256.4,249.44,251.2,11747850,002594,比亚迪,SZ
2022-10-11,sz.002594,252.0,257.38,249.33,255.01,13282039,002594,比亚迪,SZ
2022-10-12,sz.002594,254.0,263.25,249.95,262.34,14487143,002594,比亚迪,SZ
2022-10-13,sz.002594,260.0,263.0,258.08,258.18,9618660,002594,比亚迪,SZ
2022-10-14,sz.002594,262.08,269.1,259.95,264.54,14569451,002594,比亚迪,SZ
2022-10-17,sz.002594,263.0,263.0,256.69,260.66,10967836,002594,比亚迪,SZ
2022-10-18,sz.002594,279.0,279.0,272.5,273.67,24414179,002594,比亚迪,SZ
2022-10-19,sz.002594,273.67,276.44,266.88,267.5,13400403,002594,比亚迪,SZ
2022-10-20,sz.002594,264.0,265.58,257.4,263.51,12841678,002594,比亚迪,SZ
2022-10-21,sz.002594,263.52,270.88,262.01,266.3,10478554,002594,比亚迪,SZ
2022-10-24,sz.002594,264.9,266.31,253.57,255.57,16741256,002594,比亚迪,SZ
2022-10-25,sz.002594,253.0,260.59,250.03,257.91,11324267,002594,比亚迪,SZ
2022-10-26,sz.002594,260.0,264.04,255.29,257.87,12641527,002594,比亚迪,SZ
2022-10-27,sz.002594,258.99,260.72,255.0,255.0,9776582,002594,比亚迪,SZ
2022-10-28,sz.002594,253.0,253.0,235.81,239.89,26316393,002594,比亚迪,SZ
2022-10-31,sz.002594,237.5,251.0,237.11,246.67,18794233,002594,比亚迪,SZ
2022-11-01,sz.002594,247.11,262.2,247.0,261.82,21928271,002594,比亚迪,SZ
2022-11-02,sz.002594,261.0,271.6,258.36,267.56,18731929,002594,比亚迪,SZ
2022-11-03,sz.002594,265.02,271.76,264.1,267.98,10238397,002594,比亚迪,SZ
2022-11-04,sz.002594,268.98,283.02,268.0,280.2,22488689,002594,比亚迪,SZ
2022-11-07,sz.002594,275.0,282.03,272.99,278.88,13584206,002594,比亚迪,SZ
2022-11-08,sz.002594,279.45,282.6,273.5,276.41,10563449,002594,比亚迪,SZ
2022-11-09,sz.002594,278.15,278.88,268.64,269.63,11194636,002594,比亚迪,SZ
2022-11-10,sz.002594,264.63,264.97,255.8,260.26,15549677,002594,比亚迪,SZ
2022-11-11,sz.002594,270.5,272.97,265.16,268.8,16609959,002594,比亚迪,SZ
2022-11-14,sz.002594,269.23,272.54,262.76,263.79,11523697,002594,比亚迪,SZ
2022-11-15,sz.002594,263.99,268.3,260.1,267.0,11284835,002594,比亚迪,SZ
2022-11-16,sz.002594,265.78,266.6,260.1,261.08,10354941,002594,比亚迪,SZ
2022-11-17,sz.002594,259.91,259.91,253.58,257.0,11126057,002594,比亚迪,SZ
2022-11-18,sz.002594,257.77,259.56,253.5,254.68,10118376,002594,比亚迪,SZ
2022-11-21,sz.002594,252.84,254.6,248.51,254.2,8251507,002594,比亚迪,SZ
2022-11-22,sz.002594,255.0,255.25,250.0,250.49,8014551,002594,比亚迪,SZ
2022-11-23,sz.002594,250.49,251.5,247.2,251.5,8846881,002594,比亚迪,SZ
2022-11-24,sz.002594,253.35,255.0,248.28,249.39,8531406,002594,比亚迪,SZ
2022-11-25,sz.002594,249.0,249.0,245.0,245.05,8782164,002594,比亚迪,SZ
2022-11-28,sz.002594,240.0,245.13,237.22,245.11,9910928,002594,比亚迪,SZ
2022-11-29,sz.002594,246.28,249.68,243.0,248.3,12358078,002594,比亚迪,SZ
2022-11-30,sz.002594,248.36,260.0,246.48,259.52,21287338,002594,比亚迪,SZ
2022-12-01,sz.002594,268.0,270.95,264.92,266.66,25798585,002594,比亚迪,SZ
2022-12-02,sz.002594,264.92,267.57,260.48,262.08,11607538,002594,比亚迪,SZ
2022-12-05,sz.002594,265.95,267.59,261.9,263.36,10523309,002594,比亚迪,SZ
2022-12-06,sz.002594,260.55,271.63,260.01,267.6,12300679,002594,比亚迪,SZ
2022-12-07,sz.002594,267.65,278.28,267.65,273.74,19266593,002594,比亚迪,SZ
2022-12-08,sz.002594,273.75,275.0,270.87,274.29,9458065,002594,比亚迪,SZ
2022-12-09,sz.002594,275.48,277.7,271.45,274.7,10099232,002594,比亚迪,SZ
2022-12-12,sz.002594,271.96,273.47,268.0,269.88,8012821,002594,比亚迪,SZ
2022-12-13,sz.002594,272.0,275.0,269.5,269.8,6138433,002594,比亚迪,SZ
2022-12-14,sz.002594,269.41,269.44,263.6,266.4,9436462,002594,比亚迪,SZ
2022-12-15,sz.002594,266.33,272.28,263.51,271.46,9712345,002594,比亚迪,SZ
2022-12-16,sz.002594,270.07,271.37,267.55,270.51,5619664,002594,比亚迪,SZ
2022-12-19,sz.002594,268.99,275.0,265.61,266.5,8403891,002594,比亚迪,SZ
2022-12-20,sz.002594,265.9,265.9,258.68,261.6,8490821,002594,比亚迪,SZ
2022-12-21,sz.002594,261.58,262.85,259.6,260.8,4196630,002594,比亚迪,SZ
2022-12-22,sz.002594,263.0,263.5,258.51,259.19,5920995,002594,比亚迪,SZ
2022-12-23,sz.002594,256.1,256.4,250.5,252.18,9081868,002594,比亚迪,SZ
2022-12-26,sz.002594,252.2,263.5,252.19,262.42,9354753,002594,比亚迪,SZ
2022-12-27,sz.002594,263.46,263.98,259.8,262.12,5553654,002594,比亚迪,SZ
2022-12-28,sz.002594,257.5,259.2,253.0,254.62,10256378,002594,比亚迪,SZ
2022-12-29,sz.002594,253.99,258.86,252.13,254.76,7225577,002594,比亚迪,SZ
2022-12-30,sz.002594,258.5,260.37,256.51,256.97,7488973,002594,比亚迪,SZ
2023-01-03,sz.002594,256.41,261.92,250.0,260.48,12137430,002594,比亚迪,SZ
2023-01-04,sz.002594,260.0,260.48,256.5,259.1,7267459,002594,比亚迪,SZ
2023-01-05,sz.002594,262.52,267.59,261.06,265.08,11893600,002594,比亚迪,SZ
2023-01-06,sz.002594,267.91,271.2,265.1,266.2,13885523,002594,比亚迪,SZ
2023-01-09,sz.002594,268.0,268.0,262.29,263.38,11416882,002594,比亚迪,SZ
2023-01-10,sz.002594,262.05,269.58,257.31,266.59,17351254,002594,比亚迪,SZ
2023-01-11,sz.002594,264.9,271.0,261.41,268.99,12836375,002594,比亚迪,SZ
2023-01-12,sz.002594,271.51,284.45,270.7,277.3,22347919,002594,比亚迪,SZ
2023-01-13,sz.002594,277.41,279.93,275.0,278.58,12841101,002594,比亚迪,SZ
2023-01-16,sz.002594,278.58,278.77,272.0,273.8,16499989,002594,比亚迪,SZ
2023-01-17,sz.002594,273.81,274.5,268.93,269.99,11166571,002594,比亚迪,SZ
2023-01-18,sz.002594,269.85,272.5,266.49,269.0,8610817,002594,比亚迪,SZ
2023-01-19,sz.002594,267.88,270.85,266.52,270.5,8123863,002594,比亚迪,SZ
2023-01-20,sz.002594,271.0,271.88,267.02,270.07,10464935,002594,比亚迪,SZ
2023-01-30,sz.002594,285.0,288.0,281.0,281.99,28185441,002594,比亚迪,SZ
2023-01-31,sz.002594,285.0,288.8,280.39,285.8,18711017,002594,比亚迪,SZ
2023-02-01,sz.002594,287.98,304.33,286.14,304.33,27298697,002594,比亚迪,SZ
2023-02-02,sz.002594,305.87,306.13,299.96,302.62,14802993,002594,比亚迪,SZ
2023-02-03,sz.002594,299.95,299.95,292.8,295.0,15294828,002594,比亚迪,SZ
2023-02-06,sz.002594,291.69,291.69,287.61,289.98,10044660,002594,比亚迪,SZ
2023-02-07,sz.002594,291.99,292.48,287.6,289.0,7683474,002594,比亚迪,SZ
2023-02-08,sz.002594,289.0,289.0,282.8,285.66,9290144,002594,比亚迪,SZ
2023-02-09,sz.002594,284.0,288.82,282.3,288.33,9064889,002594,比亚迪,SZ
2023-02-10,sz.002594,285.88,285.9,280.0,281.86,12970811,002594,比亚迪,SZ
2023-02-13,sz.002594,279.01,283.29,277.06,282.32,9346144,002594,比亚迪,SZ
2023-02-14,sz.002594,284.0,284.5,279.1,281.97,7364368,002594,比亚迪,SZ
2023-02-15,sz.002594,283.0,283.9,278.56,279.0,9083216,002594,比亚迪,SZ
2023-02-16,sz.002594,280.0,281.79,274.85,277.02,10334815,002594,比亚迪,SZ
2023-02-17,sz.002594,276.49,278.1,271.28,271.66,10099650,002594,比亚迪,SZ
2023-02-20,sz.002594,271.59,273.3,267.0,272.8,13070148,002594,比亚迪,SZ
2023-02-21,sz.002594,272.0,276.56,270.28,274.75,11369006,002594,比亚迪,SZ
2023-02-22,sz.002594,271.9,272.62,268.9,270.42,8508796,002594,比亚迪,SZ
2023-02-23,sz.002594,269.9,271.67,268.5,270.44,10035821,002594,比亚迪,SZ
2023-02-24,sz.002594,269.02,269.88,267.0,267.58,6686761,002594,比亚迪,SZ
2023-02-27,sz.002594,265.0,265.89,258.0,259.81,16970381,002594,比亚迪,SZ
2023-02-28,sz.002594,261.0,262.0,257.57,260.8,12033003,002594,比亚迪,SZ
2023-03-01,sz.002594,260.75,266.54,257.76,265.5,14365761,002594,比亚迪,SZ
2023-03-02,sz.002594,266.12,268.13,262.0,263.71,11490496,002594,比亚迪,SZ
2023-03-03,sz.002594,264.99,265.23,262.08,263.79,6398161,002594,比亚迪,SZ
2023-03-06,sz.002594,264.0,264.63,258.0,264.27,11212447,002594,比亚迪,SZ
2023-03-07,sz.002594,264.18,266.99,260.5,260.68,10593288,002594,比亚迪,SZ
2023-03-08,sz.002594,258.5,259.79,255.0,256.99,12089760,002594,比亚迪,SZ
2023-03-09,sz.002594,256.5,259.83,254.01,256.07,9673143,002594,比亚迪,SZ
2023-03-10,sz.002594,252.0,253.0,242.3,243.14,28346408,002594,比亚迪,SZ
2023-03-13,sz.002594,241.72,242.95,237.0,240.49,16734341,002594,比亚迪,SZ
2023-03-14,sz.002594,240.0,242.5,233.03,239.98,19856816,002594,比亚迪,SZ
2023-03-15,sz.002594,241.5,242.48,237.41,238.62,12071459,002594,比亚迪,SZ
2023-03-16,sz.002594,235.0,239.62,234.0,234.79,11837025,002594,比亚迪,SZ
2023-03-17,sz.002594,236.78,240.98,235.53,237.91,13500262,002594,比亚迪,SZ
2023-03-20,sz.002594,237.91,239.36,234.6,235.57,8632333,002594,比亚迪,SZ
2023-03-21,sz.002594,236.89,239.51,234.79,239.51,10887269,002594,比亚迪,SZ
2023-03-22,sz.002594,242.2,247.58,242.08,243.2,15533932,002594,比亚迪,SZ
2023-03-23,sz.002594,242.99,245.5,239.5,245.49,9746104,002594,比亚迪,SZ
2023-03-24,sz.002594,245.5,247.63,243.49,246.02,8101826,002594,比亚迪,SZ
2023-03-27,sz.002594,245.99,245.99,240.3,243.65,9249536,002594,比亚迪,SZ
2023-03-28,sz.002594,244.5,245.67,242.4,245.01,8184504,002594,比亚迪,SZ
2023-03-29,sz.002594,246.55,250.25,246.55,247.7,14430262,002594,比亚迪,SZ
2023-03-30,sz.002594,250.0,257.2,250.0,257.2,20926722,002594,比亚迪,SZ
2023-03-31,sz.002594,258.97,260.86,255.0,256.02,16700761,002594,比亚迪,SZ
2023-04-03,sz.002594,256.0,258.24,252.26,255.92,13369125,002594,比亚迪,SZ
2023-04-04,sz.002594,255.81,255.81,247.99,250.92,13774433,002594,比亚迪,SZ
